gid;place_name;stop_name;lon;lat
de:08215:99103;Graben-Neudorf;Zentrum;8.486411;49.162286
de:08215:99104;Staffort;Brühlstraße;8.512912;49.093269
de:08215:99912;Berghausen;Keplerstraße;8.529072;49.001666
de:08216:12001;Bühlertal;Geisloch;8.206263;48.685685
de:08216:12002;Bühlertal;Goldbergweg;8.204852;48.687921
de:08216:12003;Bühlertal;Obere Büchelbach;8.202526;48.686503
de:08216:12004;Bühlertal;Untere Büchelbach;8.198546;48.683894
de:08216:12005;Bühlertal;Hirschbach;8.195968;48.682731
de:08216:12006;Bühlertal;Parkdeck;8.192312;48.682530
de:08216:12007;Bühlertal;Oberer Haaberg;8.181245;48.681818
de:08216:12008;Bühlertal;Haaberg Mitte;8.184775;48.682435
de:08216:12009;Bühlertal;Sandgrube;8.186455;48.682085
de:08216:12010;Bühlertal;Breitmatt;8.191018;48.682257
de:08216:12012;Bühlertal;Eugen-Seelos-Weg;8.187722;48.668198
de:08216:12013;Bühlertal;Steckenhalt;8.190524;48.665576
de:08216:12014;Bühlertal;Boosweg;8.194477;48.665363
de:08216:12015;Bühlertal;Schwarzwasen;8.183661;48.671366
de:08216:12016;Bühlertal;Denni;8.196875;48.669213
de:08216:12017;Bühlertal;Wiedenbach;8.202400;48.668495
de:08216:12018;Bühlertal;Josef-Schofer Schule;8.195214;48.676367
de:08216:12019;Bühlertal;Franziska-Höll Schule;8.179071;48.695072
de:08216:12020;Bühlertal;Boschbrücke;8.176852;48.694058
de:08216:12021;Bühlertal;Klotzberg;8.167411;48.688122
de:08216:12022;Bühlertal;Oberer Mocken;8.172163;48.692220
de:08216:12023;Bühlertal;Wintereck;8.193426;48.702234
de:08216:12024;Bühlertal;Am Rebhang;8.190731;48.699151
de:08216:12025;Bühlertal;Liehenbachkapelle;8.185503;48.698037
de:08216:12026;Bühlertal;Friedhof Untertal;8.182386;48.696199
de:08216:12027;Bühlertal;Altes Feuerwehrhaus;8.189967;48.682298
de:08216:14811;Ottersweier;Schule;8.112416;48.666318
de:08216:14812;Breithurst;Kapelle;8.078271;48.684985
de:08216:1816;Rastatt;Fohlenweide;8.218785;48.873239
de:08216:1817;Halberstung;Schiftunger Straße;8.143857;48.759046
de:08216:1819;Durmersheim;Durmersheim;8.272621;48.928901
de:08216:1820;Bietigheim;Bietigheim;8.257925;48.910443
de:08216:1821;Ötigheim;Ötigheim;8.240489;48.888528
de:08216:1843;Muggensturm;Muggensturm;8.274382;48.876790
de:08216:1844;Rastatt;Rastatt;8.215246;48.860593
de:08216:1845;Rastatt;Bahnhof/Niederwaldstraße;8.215947;48.861645
de:08216:1850;Muggensturm;Badesee;8.286662;48.879980
de:08216:1867;Leiberstung;Leiboldstraße;8.100639;48.754326
de:08216:30000;Lautenbach;Festplatz;8.366513;48.755741
de:08216:30001;Lautenbach;Bürgerhaus;8.370268;48.757524
de:08216:30095;Kuppenheim;Feuerwehr;8.256622;48.830520
de:08216:30100;Halberstung;Schule;8.140309;48.760420
de:08216:30168;Bühlertal;Eichwaldstraße;8.195429;48.676847
de:08216:30169;Raumünzach;Siedlung;8.344316;48.636781
de:08216:30170;Hundsbach;Am Skihang;8.278487;48.617787
de:08216:30171;Hundsbach;Kapellenstraße 34;8.276799;48.610215
de:08216:30172;Hundsbach;Biberach;8.271966;48.607429
de:08216:30173;Hundsbach;Viehläger Wendeplatz;8.246427;48.609128
de:08216:30381;Durmersheim;Südliche Hauptstraße;8.266225;48.927721
de:08216:31009;Weitenung;Kirchstraße;8.126385;48.738428
de:08216:31010;Weitenung;Wiesenweg;8.128657;48.738250
de:08216:31040;Kartung;Tiefenauer Straße;8.161608;48.771552
de:08216:31041;Söllingen;Airpark Terminal (FKB);8.088098;48.778075
de:08216:31042;Söllingen;Airpark Verwaltung;8.100747;48.786327
de:08216:31045;Kartung;Am Markbach;8.172315;48.775015
de:08216:31046;Kartung;Kreuzstraße;8.170842;48.774518
de:08216:31047;Rastatt;Königsberger Str.;8.214177;48.864565
de:08216:31048;Rastatt;Westring Nord;8.194333;48.856196
de:08216:31049;Rastatt;Lessingstraße;8.193255;48.858862
de:08216:31050;Rastatt;Scheffelstraße;8.194243;48.861332
de:08216:31051;Rastatt;Schillerstraße;8.195878;48.862567
de:08216:31053;Rastatt;Im Steingerüst;8.233239;48.862886
de:08216:31054;Rastatt;Untere Wiesen;8.239042;48.861941
de:08216:31056;Kartung;Entenhof;8.152211;48.780035
de:08216:31063;Rastatt;Akazienstraße;8.187632;48.872932
de:08216:31800;Elchesheim-Illingen;Elchesheim Hammenweg;8.214168;48.932483
de:08216:31820;Müllhofen;Sandbachbrücke;8.137057;48.745394
de:08216:31824;Rastatt;Hardbergstraße;8.223510;48.860706
de:08216:31826;Rastatt;Lochfeldstraße;8.227697;48.855895
de:08216:31829;Rastatt;Agentur für Arbeit;8.210512;48.854198
de:08216:31830;Rastatt;Josefstraße;8.208356;48.853111
de:08216:31831;Rastatt;Kaufland;8.235835;48.859890
de:08216:31832;Eisental;Gasthaus Weinberg;8.165614;48.712768
de:08216:31833;Eisental;Traube;8.164338;48.712028
de:08216:31834;Bühl;Bußmatten II;8.130921;48.713083
de:08216:31835;Bühl;Bußmatten I;8.128819;48.715329
de:08216:31857;Kartung;Abzw. Winden;8.174256;48.772611
de:08216:31859;Selbach;Unterdorf;8.317914;48.780159
de:08216:31860;Selbach;Rennfeld;8.302427;48.780355
de:08216:31861;Selbach;Oberdorf;8.307683;48.781118
de:08216:31862;Bad Rotenfels;Schulzentrum Dachgrub;8.312758;48.814817
de:08216:31874;Rastatt;Stadionstraße;8.196462;48.836676
de:08216:31875;Wintersdorf;Abzw. Bahnhof;8.135341;48.843564
de:08216:31877;Rastatt;Münchfeldstraße;8.203101;48.838113
de:08216:31878;Rastatt;Münchfeldsiedlung;8.204340;48.839390
de:08216:31879;Rastatt;Donaustraße;8.200020;48.839301
de:08216:31881;Ottenau;Schwimmbad;8.338818;48.785552
de:08216:31892;Gaggenau;Winkel;8.312875;48.833672
de:08216:31894;Ottenau;Marxstraße;8.335521;48.790032
de:08216:31913;Iffezheim;Tullastraße;8.149903;48.819656
de:08216:31915;Iffezheim;Rennbahnstraße;8.142159;48.822560
de:08216:31916;Iffezheim;Karlstraße;8.138620;48.823583
de:08216:31917;Iffezheim;Industriegebiet;8.161796;48.815220
de:08216:31918;Iffezheim;Festhalle;8.141854;48.821052
de:08216:31919;Iffezheim;Bruchweg;8.146570;48.816320
de:08216:31942;Bad Rotenfels;Feuerwehr;8.305877;48.814930
de:08216:31951;Rastatt;EDEKA (Zentrallager);8.237389;48.856752
de:08216:31966;Ottenau;Badener Brücke;8.329934;48.792588
de:08216:31971;Scheuern;Schafhofweg;8.344576;48.758223
de:08216:31972;Gaggenau;Neuberg;8.309309;48.829539
de:08216:31973;Oberweier;Freiburger Straße;8.308680;48.844385
de:08216:31974;Weisenbach;Neudorf;8.365022;48.719442
de:08216:31975;Weisenbach;Kirchplatz;8.354197;48.728711
de:08216:31976;Weisenbach;Katz-Werke (Ersatzhalt);8.357386;48.723828
de:08216:31977;Sinzheim;Turnhalle;8.168579;48.760290
de:08216:31978;Sinzheim;Dr.-Ganther-Straße;8.164716;48.759129
de:08216:31979;Sinzheim;Katholische Kirche;8.164437;48.761397
de:08216:31980;Sinzheim;Goethestraße;8.170609;48.757335
de:08216:31981;Sinzheim;Fa. Wolman;8.170914;48.767437
de:08216:31982;Sinzheim;Matthäuskirche;8.165928;48.764447
de:08216:31983;Müllhofen;Müllhofen;8.138557;48.744559
de:08216:31984;Rauental;Bischweierer Str.;8.248358;48.856332
de:08216:31985;Rastatt;Rauentaler Straße;8.231514;48.860700
de:08216:31986;Rastatt;Niederbühler Tor;8.210889;48.849883
de:08216:31987;Rastatt;Lützowerstraße;8.206532;48.850380
de:08216:31988;Rastatt;Kehler Straße;8.203658;48.851993
de:08216:31989;Rastatt;Industriestraße;8.220878;48.856172
de:08216:31990;Rastatt;Gewerbepark;8.229556;48.853264
de:08216:31992;Rastatt;Friedrich-Ebert-Straße;8.207844;48.850646
de:08216:31993;Rastatt;Berliner Ring;8.229862;48.858891
de:08216:31994;Rastatt;Beinle;8.225172;48.852005
de:08216:31995;Niederbühl;Siedlung;8.221507;48.841199
de:08216:31996;Niederbühl;Murgtalstraße;8.219594;48.843901
de:08216:31997;Förch;Förch;8.232134;48.826954
de:08216:31998;Unzhurst;Schule;8.060538;48.688810
de:08216:31999;Rauental;Am Steinrössel (Ersatz);8.245825;48.856090
de:08216:3200;Reichental;Rathaus;8.391244;48.729943
de:08216:32000;Ottersweier;Münchhofstraße;8.125298;48.666644
de:08216:32010;Steinmauern;Silberaustraße;8.190282;48.897499
de:08216:32011;Steinmauern;Siedlung;8.196229;48.898172
de:08216:32012;Steinmauern;Rathaus;8.198744;48.899903
de:08216:32013;Steinmauern;Gartenstraße;8.205329;48.899832
de:08216:32014;Rastatt;Baldenau;8.204745;48.872825
de:08216:32015;Rastatt;Zaystraße;8.203846;48.868949
de:08216:32016;Rastatt;Richard-Wagner-Ring;8.207134;48.867301
de:08216:32017;Rastatt;Zay;8.203469;48.866627
de:08216:32018;Rastatt;Rheintorstraße;8.202113;48.861166
de:08216:32019;Rastatt;Fruchthalle;8.200460;48.859872
de:08216:32020;Rastatt;Kapellenstraße;8.205733;48.855688
de:08216:32021;Rastatt;SchlossGalerie;8.208024;48.858211
de:08216:32022;Rauental;Sportplatz (Ersatz);8.243390;48.854328
de:08216:32023;Rastatt;Anne-Frank-Schule;8.194387;48.863483
de:08216:32024;Rastatt;Bernhardusbrunnen;8.204448;48.855629
de:08216:32025;Rastatt;Schloss;8.204062;48.858276
de:08216:32048;Rastatt;Am Hasenwäldchen;8.203056;48.863867
de:08216:32063;Rastatt;Leopoldfeste;8.206613;48.846591
de:08216:32066;Rastatt;Tulla-Gymnasium;8.216917;48.865906
de:08216:32067;Rastatt;Danziger Straße;8.219756;48.867667
de:08216:32068;Ötigheim;Rastatter Straße;8.233976;48.887913
de:08216:32069;Ötigheim;Rathausstraße;8.231919;48.893223
de:08216:32070;Ötigheim;Tell;8.237057;48.890069
de:08216:32071;Bietigheim;Schneidergarten;8.250801;48.904219
de:08216:32072;Bietigheim;Badenstraße;8.254862;48.913837
de:08216:32073;Elchesheim-Illingen;Elchesheim Hirsch;8.211518;48.928942
de:08216:32074;Elchesheim-Illingen;Elchesheim Friedhof;8.217294;48.931521
de:08216:32075;Au am Rhein;Industriegebiet;8.246534;48.945253
de:08216:32076;Würmersheim;Rathausplatz;8.251394;48.937069
de:08216:32078;Durmersheim;Würmersheimer Str.;8.265641;48.933823
de:08216:32079;Durmersheim;Rastatter Straße;8.265965;48.925141
de:08216:32080;Durmersheim;Chennevieresplatz;8.270870;48.931640
de:08216:32081;Durmersheim;Speyerer Straße;8.273529;48.937175
de:08216:32082;Durmersheim;Hans-Thoma-Straße;8.278218;48.942468
de:08216:32084;Würmersheim;Kirche;8.252032;48.936709
de:08216:32085;Bietigheim;Krone;8.253927;48.912444
de:08216:32087;Unzhurst;Kapelle;8.063296;48.692505
de:08216:32088;Durmersheim;Gymnasium;8.266468;48.935829
de:08216:32089;Durmersheim;Raiffeisenplatz;8.279260;48.938739
de:08216:32091;Bietigheim;Rheinstraße;8.247621;48.909031
de:08216:32095;Ottersweier;Maria Linden;8.117931;48.672286
de:08216:32096;Bietigheim;Bietigheim Sofienstraße (Ersatz);8.252014;48.907608
de:08216:32097;Ottersweier;Kirche;8.110925;48.668596
de:08216:32099;Hub;Hub;8.137048;48.665297
de:08216:32100;Hatzenweier;Abzw. Hatzenweier;8.106891;48.679564
de:08216:32101;Haft;Brücke Haft;8.117923;48.657507
de:08216:32102;Breithurst;Abzw. Breithurst;8.077974;48.682607
de:08216:32103;Ottersweier;Seebühl;8.103945;48.675003
de:08216:32104;Muggensturm;Hauptstraße;8.274553;48.873558
de:08216:32105;Ottersweier;Am Notbach;8.107673;48.671082
de:08216:32107;Loffenau;Schönblick;8.378847;48.772564
de:08216:32108;Loffenau;Obere Dorfstraße;8.389816;48.774026
de:08216:32109;Loffenau;Marktplatz;8.382548;48.773979
de:08216:32110;Loffenau;Breitenackerweg;8.393229;48.774435
de:08216:32111;Oberndorf;EKZ;8.277679;48.828433
de:08216:32112;Oberndorf;Abzw. B462;8.281910;48.827634
de:08216:32113;Kuppenheim;Wörtel;8.262668;48.828155
de:08216:32114;Kuppenheim;Rathaus;8.254682;48.828362
de:08216:32115;Kuppenheim;Friedhof;8.252266;48.823897
de:08216:32116;Kuppenheim;Cuppamare;8.266225;48.829686
de:08216:32117;Kuppenheim;Abzw. Favorite;8.249068;48.828048
de:08216:32118;Staufenberg;Sternen;8.299688;48.765974
de:08216:32119;Staufenberg;Mitte;8.308689;48.766626
de:08216:32121;Staufenberg;Erdbeerweg;8.315103;48.765773
de:08216:32122;Scheuern;Sternen;8.347397;48.755895
de:08216:32123;Scheuern;Schule;8.350865;48.755179
de:08216:32124;Gernsbach;Abzw. Scheuern;8.340202;48.760201
de:08216:32125;Reichental;Johannesplatz;8.388854;48.728551
de:08216:32126;Obertsrot;Siedlung;8.348754;48.749185
de:08216:32127;Obertsrot;Brücke;8.347325;48.745441
de:08216:32129;Kaltenbronn (Schw);Infozentrum;8.434183;48.706189
de:08216:32131;Hilpertsau;Ochsen;8.345960;48.740074
de:08216:32132;Hilpertsau;Abzw. Reichental;8.350433;48.734138
de:08216:32133;Gernsbach;Weinbergstraße;8.330446;48.765554
de:08216:32136;Rastatt;Zum Rohngraben;8.205652;48.842517
de:08216:32139;Gernsbach;Rathaus;8.337516;48.763067
de:08216:32140;Gernsbach;Casimir-Katz-Straße;8.326350;48.764855
de:08216:32142;Gernsbach;Gernsbach;8.336698;48.768289
de:08216:32143;Oberweier;Sportplatz;8.305239;48.847052
de:08216:32144;Oberweier;Kirche;8.309264;48.847448
de:08216:32145;Niederweier;Ortsstraße;8.298304;48.847737
de:08216:32146;Moosbronn;Kirche;8.387121;48.838184
de:08216:32147;Michelbach;Wiesental;8.349104;48.816746
de:08216:32148;Michelbach;Mühlplatz;8.359785;48.817615
de:08216:32149;Michelbach;Kirche;8.351008;48.817964
de:08216:32150;Michelbach;Feldstraße;8.354988;48.817053
de:08216:32151;Ötigheim;Fichtenstraße;8.239483;48.893696
de:08216:32152;Hörden;Flößerhalle (Ersatzhalt);8.343516;48.782539
de:08216:32153;Obertsrot;Obertsrot;8.347469;48.745951
de:08216:32154;Ötigheim;Morgenstraße;8.234407;48.893536
de:08216:32155;Gaggenau;Waldfriedhof;8.333249;48.803482
de:08216:32156;Gaggenau;Rathaus;8.321696;48.802589
de:08216:32157;Gaggenau;Michelbacher Straße;8.327796;48.801346
de:08216:32158;Gaggenau;Mercedes-Benz Werk;8.327428;48.798056
de:08216:32160;Gaggenau;Gaggenau;8.320079;48.805358
de:08216:32161;Freiolsheim;Friedhof;8.380231;48.839810
de:08216:32164;Gaggenau;Baden-Badener-Straße;8.308662;48.795654
de:08216:32168;Gaggenau;Eckenerstraße;8.315911;48.799092
de:08216:32169;Bad Rotenfels;Glasersteg;8.315130;48.808399
de:08216:32171;Langenbrand;Wolfsheck;8.352985;48.698458
de:08216:32173;Langenbrand;Rathaus;8.362525;48.702916
de:08216:32174;Hundsbach;Viehläger Abzw. Biberkessel;8.256191;48.607619
de:08216:32175;Hundsbach;Kirche;8.279772;48.613838
de:08216:32176;Hundsbach;Brücke;8.272082;48.619343
de:08216:32177;Hundsbach;Aschenplatz;8.262282;48.624022
de:08216:32178;Herrenwies;Dorfplatz;8.266180;48.659008
de:08216:32179;Herrenwies;Jugendherberge;8.258500;48.659388
de:08216:32180;Gausbach;Rathaus;8.363136;48.685282
de:08216:32181;Gausbach;Montana;8.359345;48.691888
de:08216:32182;Raumünzach;Schwarzenbachtalsperre;8.327886;48.653288
de:08216:32183;Forbach;Schindelbronn;8.316306;48.631860
de:08216:32184;Raumünzach;Raumünzach;8.351440;48.644955
de:08216:32185;Forbach;Rathaus;8.358752;48.678277
de:08216:32186;Forbach;Pandurenbronn;8.298169;48.624984
de:08216:32187;Kirschbaumwasen;Kirschbaumwasen;8.355751;48.623084
de:08216:32188;Forbach;Holdereck;8.352787;48.666003
de:08216:32189;Forbach;Hochries;8.287066;48.620020
de:08216:32190;Erbersbronn;Erbersbronn;8.325838;48.635636
de:08216:32191;Forbach;Forbach;8.361438;48.680590
de:08216:32192;Raumünzach;Wasserfall;8.339384;48.639227
de:08216:32193;Bühlertal;Schönbüch;8.187856;48.676403
de:08216:32194;Bühlertal;Schwimmbad;8.186141;48.687209
de:08216:32195;Bühlertal;Schindelpeter;8.195735;48.673965
de:08216:32196;Bühlertal;Post;8.190776;48.683698
de:08216:32197;Bühlertal;Lochweg;8.187632;48.673763
de:08216:32198;Bühlertal;Liehenbachstr./Seniorenzentrum;8.179969;48.694918
de:08216:32199;Bühlertal;Geiserschmiede;8.181658;48.689605
de:08216:32200;Bühlertal;Gertelbachstraße;8.200720;48.670429
de:08216:32201;Bühlertal;Friedhof Obertal;8.190857;48.677494
de:08216:32202;Bühlertal;Eichwald;8.196229;48.677002
de:08216:32203;Bühlertal;Buchkopf;8.183850;48.674457
de:08216:32204;Bühlertal;Bosch;8.175882;48.694135
de:08216:32205;Bühlertal;Adlergasse;8.174876;48.695422
de:08216:32206;Weitenung;Tankstelle Huck;8.129780;48.739298
de:08216:32207;Waldmatt;Waldmatt;8.150406;48.669575
de:08216:32208;Weitenung;Gottesacker;8.132125;48.741781
de:08216:32210;Hundseck;Hundseck;8.231254;48.645323
de:08216:32211;Neusatz;Wörth;8.166458;48.660046
de:08216:32212;Neusatz;Rathaus (Drei-Tore);8.147863;48.658990
de:08216:32213;Neusatz;Löwen;8.144234;48.661286
de:08216:32214;Neusatz;Laube;8.156784;48.657928
de:08216:32215;Neusatz;Friedhof;8.145698;48.661607
de:08216:32216;Neusatz;Bach;8.162569;48.658616
de:08216:32218;Bühlerhöhe;Bühlerhöhe/Plättig;8.232368;48.670471
de:08216:32219;Bühl;Tankstelle Jäger;8.132646;48.690577
de:08216:32220;Herrenwies;Schwallung;8.290076;48.655264
de:08216:32221;Bühl;Rathaus;8.135143;48.695985
de:08216:32223;Bühl;Klostergarten;8.139509;48.701440
de:08216:32225;Bühl;Gymnasium;8.129098;48.692279
de:08216:32226;Bühl;Erich-Burger-Heim;8.142662;48.694028
de:08216:32227;Bühl;Bühl;8.129915;48.696928
de:08216:32228;Ottersweier;Schwarzwaldstraße;8.120285;48.667748
de:08216:32229;Altschweier;Tankstelle;8.167204;48.699151
de:08216:32230;Altschweier;Kirche;8.161320;48.698191
de:08216:32231;Altschweier;Grautenbach;8.151915;48.696311
de:08216:32232;Eisental;Abzw. Affental;8.157080;48.709218
de:08216:32233;Bischweier;Rathaus;8.282754;48.837131
de:08216:32234;Bischweier;Murgtalstraße Süd;8.288540;48.834269
de:08216:32235;Bischweier;Kirche;8.284767;48.837740
de:08216:32236;Bischweier;Bahnhofstraße;8.280149;48.834979
de:08216:32338;Rastatt;Oranger Platz;8.198942;48.861539
de:08216:32367;Eisental;Rebstock;8.147127;48.713154
de:08216:32377;Weitenung;Friedhof;8.133751;48.737545
de:08216:32423;Unzhurst;Zell Wiesenweg;8.064104;48.694058
de:08216:32610;Rastatt;Handelslehranstalt;8.209164;48.868896
de:08216:32616;Bietigheim;Ötigheimer Weg;8.247612;48.906073
de:08216:32712;Michelbach;Moosbronner Straße;8.350550;48.821141
de:08216:32718;Rastatt;Realschule;8.208724;48.848287
de:08216:32752;Bühl;Rheintalschule;8.117617;48.696809
de:08216:32768;Bad Rotenfels;Eichelbergstraße;8.307746;48.820922
de:08216:32825;Bad Rotenfels;Schloss;8.296759;48.820324
de:08216:32826;Bad Rotenfels;Weinbrennerstraße;8.312156;48.811499
de:08216:32827;Ottenau;Ottenau;8.338109;48.792973
de:08216:32828;Hörden;Hörden;8.345160;48.781586
de:08216:32829;Gernsbach;Gernsbach Mitte;8.339097;48.762860
de:08216:32830;Weisenbach;Au im Murgtal;8.362300;48.718796
de:08216:32834;Bischweier;Winkelberg;8.291881;48.834807
de:08216:32998;Gausbach;Gausbach;8.362444;48.686634
de:08216:33007;Iffezheim;Einkaufszentrum;8.151043;48.819100
de:08216:33081;Bühl;Fridolin-Stiegler-Straße;8.129385;48.706355
de:08216:33082;Neusatz;Rathaus;8.148241;48.658901
de:08216:33110;Rastatt;Stadtfriedhof;8.211814;48.863164
de:08216:33111;Rastatt;Lyzeumstraße;8.207655;48.860723
de:08216:33112;Rastatt;Krankenhaus;8.204808;48.861190
de:08216:33113;Rastatt;Marktplatz;8.202589;48.857437
de:08216:33115;Rastatt;Bahnhofstraße;8.210530;48.859128
de:08216:33117;Sand;Mehliskopf;8.240947;48.656943
de:08216:33118;Kirschbaumwasen;Kaltenbach;8.356317;48.633706
de:08216:33124;Ottersweier;Hard;8.137389;48.666781
de:08216:33150;Rastatt;Dreherstraße;8.200855;48.857455
de:08216:33154;Niederbühl;Schule;8.217411;48.844119
de:08216:33162;Unzhurst;Hornisgrindestraße;8.058490;48.686177
de:08216:33165;Steinmauern;Kirche;8.200657;48.900552
de:08216:33166;Steinmauern;Elchesheimer Straße;8.196345;48.903021
de:08216:33169;Würmersheim;Badener Straße;8.259236;48.934655
de:08216:33500;Sand;Kapelle;8.237345;48.657109
de:08216:34499;Leiberstung;Weitenunger Straße;8.096183;48.750387
de:08216:34503;Steinmauern;Karl-Späth-Straße;8.193094;48.899849
de:08216:34598;Schwarzach;Leislingstraße;8.040389;48.747882
de:08216:34600;Bühl;Krankenhaus;8.139779;48.686272
de:08216:34601;Rittersbach;Haus Roth;8.143578;48.677405
de:08216:34602;Waldmatt;Wolfhagweg;8.148717;48.671930
de:08216:34603;Waldmatt;Panoramastraße;8.147639;48.669142
de:08216:34604;Neusatz;Im Heizler;8.146166;48.656806
de:08216:34605;Neusatz;Dreiröhrenbrunnen;8.153172;48.655038
de:08216:34606;Neusatz;Tannenweg;8.157053;48.655501
de:08216:34607;Neusatz;Kirchbühlstraße;8.158149;48.657370
de:08216:34608;Neusatz;Kloster;8.172360;48.663755
de:08216:34609;Neusatz;Immenstein;8.182062;48.666508
de:08216:34610;Ottersdorf;Schule;8.150504;48.859204
de:08216:34611;Ottersdorf;Friedrichstraße;8.161158;48.858596
de:08216:34612;Ottersdorf;Kirche;8.153819;48.860942
de:08216:34613;Rastatt;Leopoldring;8.200612;48.853672
de:08216:34614;Rastatt;Mercedes-Benz Tor 6;8.178181;48.855026
de:08216:34615;Rastatt;Ottersdorfer Straße;8.196471;48.855304
de:08216:34616;Wintersdorf;Bannwaldstraße;8.136059;48.846242
de:08216:34617;Wintersdorf;Schule;8.139985;48.845680
de:08216:34618;Wintersdorf;Kirche;8.138970;48.847069
de:08216:34620;Rauental;Kirche;8.248591;48.857620
de:08216:34621;Rastatt;Im Wöhr;8.228900;48.862768
de:08216:34622;Rastatt;Carl-Benz-Straße;8.190039;48.864996
de:08216:34623;Plittersdorf;Bühlstraße;8.155625;48.887305
de:08216:34624;Plittersdorf;Freizeitparadies;8.150585;48.873617
de:08216:34625;Rastatt;Gärtnerei Klingmann;8.173340;48.878586
de:08216:34626;Rastatt;Mercedes-Benz Tor 1;8.185386;48.870373
de:08216:34627;Plittersdorf;Rödereckring;8.157942;48.882851
de:08216:34628;Plittersdorf;Blumenstraße;8.157547;48.885249
de:08216:34630;Rastatt;Stadtpark;8.201780;48.847489
de:08216:34631;Greffern;Mittelstraße;8.004070;48.752004
de:08216:34632;Grauelsbaum;Salmen;7.982735;48.735827
de:08216:34633;Greffern;Volksbank;8.008633;48.752662
de:08216:34634;Hügelsheim;Grüner Baum;8.109954;48.796814
de:08216:34635;Hügelsheim;Nord;8.113575;48.798281
de:08216:34636;Lichtenau;Hirsch;8.003118;48.724806
de:08216:34637;Lichtenau;Schwanen;8.009101;48.727496
de:08216:34638;Lichtenau;Sommerfeldstraße;8.002363;48.723259
de:08216:34639;Muckenschopf;Muckenschopf;7.987236;48.694444
de:08216:34640;Rastatt;Merzeau;8.195645;48.843162
de:08216:34641;Schwarzach;Bahnhof;8.046839;48.744369
de:08216:34642;Scherzheim;Blume;7.994395;48.710771
de:08216:34643;Schwarzach;Hauptstraße;8.045195;48.747064
de:08216:34644;Stollhofen;Krone;8.048177;48.764458
de:08216:34645;Söllingen;Kirche;8.060601;48.778727
de:08216:34647;Rastatt;Am Köpfel;8.195771;48.869511
de:08216:34648;Rastatt;Josef-Kilmarx-Straße;8.190147;48.872329
de:08216:34649;Rastatt;Lindenstraße;8.191126;48.869434
de:08216:34650;Rastatt;Oberwaldstraße;8.193677;48.867602
de:08216:34651;Rastatt;Röttererbergstraße;8.213045;48.868411
de:08216:34652;Rastatt;Rheinauer Gärtle;8.195771;48.876630
de:08216:34653;Rastatt;Rheinauer Ring;8.189366;48.875165
de:08216:34654;Rastatt;Rheinauer Kirchweg;8.193875;48.871378
de:08216:34655;Rastatt;Gustav-Heinemann-Schule;8.198097;48.873540
de:08216:34656;Rastatt;Richard-Strauss-Straße;8.215812;48.871602
de:08216:34657;Rastatt;Waldfriedhof;8.222702;48.870031
de:08216:34658;Rastatt;Dr.-Schleyer-Straße;8.189464;48.866964
de:08216:34659;Bühl;Krankenhaus (Robert-Koch-Str.);8.140362;48.686675
de:08216:34663;Neusatz;Sommerseite;8.176115;48.664609
de:08216:34664;Rastatt;Forum Rastatt;8.224076;48.866609
de:08216:34665;Rastatt;Karlsruher Straße;8.220438;48.865055
de:08216:34667;Rastatt;Mercedes-Benz Rohbau;8.186069;48.864204
de:08216:34668;Rastatt;Mercedes-Benz Oberfläche;8.184443;48.861958
de:08216:34669;Rastatt;Mercedes-Benz Montage 4.0;8.180760;48.856923
de:08216:34670;Langenbrand;Langenbrand;8.355608;48.702365
de:08216:34671;Bermersbach/Murgtal;Rathaus;8.342645;48.693009
de:08216:34672;Forbach;Klingenbach;8.357647;48.681942
de:08216:34673;Forbach;Schule;8.358006;48.680863
de:08216:34674;Sulzbach;Oberdorf;8.362183;48.807257
de:08216:34675;Sulzbach;Unterdorf;8.357135;48.805482
de:08216:34676;Ottenau;Sulzbacher Straße;8.333617;48.794914
de:08216:34677;Ottenau;Merkurschule;8.335917;48.788949
de:08216:34679;Rastatt;Mercedes-Benz Montage 4.1;8.175190;48.860162
de:08216:34680;Stollhofen;Leiberstunger Str.;8.051717;48.766122
de:08216:34681;Leiberstung;Jägerstraße;8.104735;48.757376
de:08216:34682;Weitenung;Ottenhofen;8.130077;48.734043
de:08216:34683;Vimbuch;Apotheke;8.113242;48.722216
de:08216:34684;Vimbuch;Rathaus;8.115731;48.717635
de:08216:34685;Vimbuch;Oberhof;8.114886;48.713640
de:08216:34686;Bühl;Industriegebiet;8.125468;48.703053
de:08216:34687;Bühl;Rheinstraße;8.134784;48.698837
de:08216:34688;Weitenung;Pfarrhaus;8.127391;48.740199
de:08216:34689;Oberbruch;Seestraße;8.087892;48.728877
de:08216:34690;Oberbruch;Rathaus;8.087775;48.725309
de:08216:34692;Balzhofen;Kirche;8.091431;48.712199
de:08216:34693;Moos;Weiherstraße;8.061472;48.717036
de:08216:34694;Moos;Mooser Straße;8.063826;48.718020
de:08216:34695;Hildmannsfeld;Denkmal;8.058562;48.734185
de:08216:34696;Ulm;Rathaus;8.013430;48.727217
de:08216:34701;Oberweier;Alte Schule;8.109775;48.700740
de:08216:34702;Winden;Winden Schulhof;8.183293;48.766229
de:08216:34703;Sinzheim;Grundschule;8.164940;48.760988
de:08216:34704;Sinzheim;LvK-Schule;8.164419;48.755765
de:08216:34705;Kartung;Schule;8.167348;48.772037
de:08216:34706;Schiftung;Kirche;8.097001;48.767567
